EmployeeId,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
1281.0,29.0,0.0,Travel_Rarely,694.0,Research & Development,1.0,3,Life Sciences,1.0,4,Female,87.0,2.0,4,Research Director,4,Divorced,16124.0,3423.0,3,Y,No,14.0,3,2,80.0,2,9.0,2,2,7.0,7.0,1.0,7.0
1282.0,46.0,0.0,Travel_Rarely,526.0,Sales,1.0,2,Marketing,1.0,2,Female,92.0,3.0,3,Sales Executive,1,Divorced,10453.0,2137.0,1,Y,No,25.0,4,3,80.0,3,24.0,2,3,18.0,13.0,7.499999999999999,7.0
1285.0,29.0,1.0,Travel_Rarely,341.0,Sales,1.0,3,Medical,1.0,2,Female,48.0,2.0,1,Sales Representative,3,Divorced,2800.0,23522.0,6,Y,Yes,19.0,3,3,80.0,3,5.0,3,3,3.0,2.0,2.220446049250313e-16,2.0
1286.0,40.0,0.0,Travel_Rarely,759.0,Sales,2.0,2,Marketing,1.0,4,Female,46.0,3.0,2,Sales Executive,2,Divorced,5715.0,22553.0,7,Y,No,12.0,3,3,80.0,2,8.0,5,3,5.0,4.0,1.0,3.0
1287.0,30.0,1.0,Travel_Frequently,334.0,Sales,26.0,4,Marketing,1.0,3,Female,52.0,2.0,2,Sales Executive,1,Single,6696.0,22967.0,5,Y,No,15.0,3,3,80.0,0,9.0,5,2,6.0,3.0,2.220446049250313e-16,1.0
1288.0,42.0,0.0,Travel_Rarely,932.0,Research & Development,1.0,2,Life Sciences,1.0,4,Female,43.0,2.0,2,Manufacturing Director,4,Married,6062.0,4051.0,9,Y,Yes,13.0,3,4,80.0,1,8.0,4,3,4.0,3.0,2.220446049250313e-16,2.0
1289.0,41.0,0.0,Non-Travel,509.0,Research & Development,2.0,4,Other,1.0,1,Female,62.0,2.0,2,Healthcare Representative,3,Single,6811.0,2112.0,2,Y,Yes,17.0,3,1,80.0,0,10.0,3,3,8.0,7.0,2.220446049250313e-16,7.0
1291.0,42.0,0.0,Non-Travel,495.0,Research & Development,2.0,1,Life Sciences,1.0,3,Male,37.0,3.0,4,Manager,3,Married,17490.875,26582.0,0,Y,Yes,13.0,3,4,80.0,0,21.0,3,2,18.0,8.0,2.0,10.0
1292.0,25.0,0.0,Travel_Rarely,622.0,Sales,13.0,1,Medical,1.0,2,Male,40.0,3.0,1,Sales Representative,3,Married,2096.0,26376.0,1,Y,No,11.0,3,3,80.0,0,7.0,1,3,7.0,4.0,2.220446049250313e-16,6.0
1297.0,31.0,1.0,Travel_Rarely,1365.0,Sales,13.0,4,Medical,1.0,2,Male,46.0,3.0,2,Sales Executive,1,Divorced,4233.0,11512.0,2,Y,No,17.0,3,3,80.0,0,9.0,2,1,3.0,1.0,1.0,2.0
1299.0,41.0,0.0,Travel_Rarely,483.0,Research & Development,6.0,3,Medical,1.0,4,Male,95.0,2.0,2,Manufacturing Director,2,Single,6032.0,10110.0,6,Y,Yes,15.0,3,4,80.0,0,8.0,3,3,5.0,4.0,1.0,2.0
1300.0,36.0,0.0,Travel_Rarely,429.0,Research & Development,2.0,4,Life Sciences,1.0,3,Female,53.0,3.0,2,Manufacturing Director,2,Single,5410.0,2323.0,9,Y,Yes,11.0,3,4,80.0,0,18.0,2,3,16.0,14.0,5.0,12.0
1301.0,38.0,0.0,Travel_Frequently,471.0,Research & Development,12.0,3,Life Sciences,1.0,1,Male,45.0,2.0,2,Healthcare Representative,1,Divorced,6288.0,4284.0,2,Y,No,15.0,3,3,80.0,1,13.0,3,2,4.0,3.0,1.0,2.0
1302.0,35.0,0.0,Travel_Rarely,1258.0,Research & Development,1.0,4,Life Sciences,1.0,4,Female,40.0,4.0,1,Research Scientist,3,Single,2506.0,13301.0,3,Y,No,13.0,3,3,80.0,0,7.0,0,3,2.0,2.0,2.0,2.0
1303.0,45.0,0.0,Non-Travel,1050.0,Sales,9.0,4,Life Sciences,1.0,2,Female,65.0,2.0,2,Sales Executive,3,Married,5593.0,17970.0,1,Y,No,13.0,3,4,80.0,1,15.0,2,3,15.0,10.0,4.0,12.0
1304.0,47.0,0.0,Travel_Frequently,217.0,Sales,3.0,3,Medical,1.0,4,Female,49.0,3.0,4,Sales Executive,3,Divorced,13770.0,10225.0,9,Y,Yes,12.0,3,4,80.0,2,28.0,2,2,18.0,2.0,7.499999999999999,13.0
1305.0,56.0,0.0,Travel_Rarely,718.0,Research & Development,4.0,4,Technical Degree,1.0,4,Female,92.0,3.0,5,Manager,1,Divorced,17490.875,18575.0,4,Y,No,13.0,3,4,80.0,1,28.0,2,3,5.0,2.0,4.0,2.0
1307.0,59.0,0.0,Non-Travel,1420.0,Human Resources,2.0,4,Human Resources,1.0,3,Female,32.0,2.0,5,Manager,4,Married,17490.875,21922.0,9,Y,No,21.0,4,4,80.0,1,30.0,3,3,3.0,2.0,2.0,2.0
1308.0,28.0,1.0,Travel_Rarely,654.0,Research & Development,1.0,2,Life Sciences,1.0,1,Female,67.0,1.0,1,Research Scientist,2,Single,2216.0,3872.0,7,Y,Yes,13.0,3,4,80.0,0,10.0,4,3,7.0,7.0,3.0,7.0
1309.0,50.0,1.0,Travel_Frequently,959.0,Sales,1.0,4,Other,1.0,4,Male,81.0,3.0,2,Sales Executive,3,Single,4728.0,17251.0,3,Y,Yes,14.0,3,4,80.0,0,5.0,4,3,8.881784197001252e-16,0.0,2.220446049250313e-16,0.0
1310.0,30.0,0.0,Travel_Rarely,946.0,Research & Development,2.0,3,Medical,1.0,3,Female,52.0,2.0,2,Manufacturing Director,4,Single,6877.0,20234.0,5,Y,Yes,24.0,4,2,80.0,0,12.0,4,2,8.881784197001252e-16,0.0,2.220446049250313e-16,0.0
1311.0,30.0,0.0,Travel_Rarely,125.0,Research & Development,9.0,2,Medical,1.0,4,Male,83.0,2.0,1,Laboratory Technician,3,Single,2206.0,16117.0,1,Y,No,13.0,3,1,80.0,0,10.0,5,3,10.0,0.0,1.0,8.0
1313.0,21.0,0.0,Non-Travel,895.0,Sales,9.0,2,Medical,1.0,1,Male,39.0,3.0,1,Sales Representative,4,Single,2610.0000000000005,2851.0,1,Y,No,24.0,4,3,80.0,0,3.0,3,2,3.0,2.0,2.0,2.0
1314.0,35.0,1.0,Travel_Rarely,622.0,Research & Development,14.0,4,Other,1.0,3,Male,39.0,2.0,1,Laboratory Technician,2,Divorced,3743.0,10074.0,1,Y,Yes,24.0,4,4,80.0,1,5.0,2,1,4.0,2.0,2.220446049250313e-16,2.0
1315.0,40.0,0.0,Travel_Rarely,1171.0,Research & Development,10.0,4,Life Sciences,1.0,4,Female,46.0,4.0,1,Laboratory Technician,3,Married,2213.0,22495.0,3,Y,Yes,13.0,3,3,80.0,1,10.0,3,3,7.0,7.0,1.0,7.0
1317.0,56.0,0.0,Travel_Rarely,832.0,Research & Development,9.0,3,Medical,1.0,3,Male,81.0,3.0,4,Healthcare Representative,4,Married,11103.0,20420.0,7,Y,No,11.0,3,3,80.0,0,30.0,1,2,10.0,7.0,1.0,1.0
1319.0,46.0,0.0,Travel_Rarely,1450.0,Research & Development,15.0,2,Life Sciences,1.0,4,Male,52.0,3.0,5,Research Director,2,Married,17490.875,10849.0,5,Y,No,11.0,3,1,80.0,1,25.0,2,3,4.0,2.0,2.220446049250313e-16,3.0
1320.0,40.0,0.0,Travel_Rarely,905.0,Research & Development,19.0,2,Medical,1.0,3,Male,99.0,3.0,2,Laboratory Technician,4,Married,2741.0,16523.0,8,Y,Yes,15.0,3,3,80.0,1,15.0,2,4,7.0,2.0,3.0,7.0
1321.0,46.0,0.0,Travel_Rarely,945.0,Human Resources,5.0,2,Medical,1.0,2,Male,80.0,3.0,2,Human Resources,2,Divorced,5021.0,10425.0,8,Y,Yes,22.0,4,4,80.0,1,16.0,2,3,4.0,2.0,2.220446049250313e-16,2.0
1322.0,35.0,0.0,Travel_Rarely,776.0,Sales,1.0,4,Marketing,1.0,3,Male,32.0,2.0,2,Sales Executive,1,Single,4312.0,23016.0,0,Y,No,14.0,3,2,80.0,0,16.0,2,3,15.0,13.0,2.0,8.0
1323.0,40.0,0.0,Travel_Frequently,593.0,Research & Development,9.0,4,Medical,1.0,2,Female,88.0,3.0,3,Research Director,3,Single,13499.0,13782.0,9,Y,No,17.0,3,3,80.0,0,20.0,3,2,18.0,7.0,2.0,13.0
1324.0,36.0,0.0,Non-Travel,427.0,Research & Development,8.0,3,Life Sciences,1.0,1,Female,63.0,4.0,3,Research Director,1,Married,11713.0,20335.0,9,Y,No,14.0,3,1,80.0,1,10.0,2,3,8.0,7.0,2.220446049250313e-16,5.0
1325.0,43.0,0.0,Travel_Rarely,930.0,Research & Development,6.0,3,Medical,1.0,1,Female,73.0,2.0,2,Research Scientist,3,Single,4081.0,20003.0,1,Y,Yes,14.0,3,1,80.0,0,20.0,3,1,18.0,7.0,1.0,8.0
1326.0,31.0,0.0,Travel_Frequently,444.0,Sales,5.0,3,Marketing,1.0,4,Female,84.0,3.0,1,Sales Representative,2,Divorced,2789.0,3909.0,1,Y,No,11.0,3,3,80.0,1,2.0,5,2,2.0,2.0,2.0,2.0
1327.0,36.0,0.0,Travel_Rarely,1041.0,Human Resources,13.0,3,Human Resources,1.0,3,Male,36.0,3.0,1,Human Resources,2,Married,2143.0,25527.0,4,Y,No,13.0,3,2,80.0,1,8.0,2,3,5.0,2.0,2.220446049250313e-16,4.0
1328.0,36.0,0.0,Travel_Rarely,363.0,Research & Development,1.0,3,Technical Degree,1.0,3,Female,77.0,1.0,3,Manufacturing Director,1,Divorced,10252.0,4235.0,2,Y,Yes,21.0,4,3,80.0,1,17.0,2,3,7.0,7.0,7.0,7.0
1329.0,45.0,0.0,Travel_Rarely,954.0,Sales,2.0,2,Technical Degree,1.0,2,Male,46.0,1.0,2,Sales Representative,3,Single,6632.0,12388.0,0,Y,No,13.0,3,1,80.0,0,9.0,3,3,8.0,7.0,3.0,1.0
1330.0,27.0,0.0,Non-Travel,1450.0,Research & Development,3.0,3,Medical,1.0,3,Male,79.0,2.0,1,Research Scientist,3,Divorced,2566.0,25326.0,1,Y,Yes,15.0,3,4,80.0,1,1.0,2,2,1.0,1.0,2.220446049250313e-16,1.0
1331.0,51.0,0.0,Travel_Rarely,684.0,Research & Development,6.0,3,Life Sciences,1.0,1,Male,51.0,3.0,5,Research Director,3,Single,17490.875,6462.0,7,Y,No,13.0,3,3,80.0,0,23.0,5,3,18.0,14.5,7.499999999999999,14.5
1332.0,53.0,0.0,Travel_Frequently,124.0,Sales,2.0,3,Marketing,1.0,3,Female,38.0,2.0,3,Sales Executive,2,Married,7525.0,23537.0,2,Y,No,12.0,3,1,80.0,1,30.0,2,3,15.0,7.0,6.0,12.0
1333.0,31.0,1.0,Travel_Frequently,534.0,Research & Development,20.0,3,Life Sciences,1.0,1,Male,66.0,3.0,3,Healthcare Representative,3,Married,9824.0,22908.0,3,Y,No,12.0,3,1,80.0,0,12.0,2,3,1.0,0.0,2.220446049250313e-16,0.0
1334.0,35.0,0.0,Travel_Rarely,1343.0,Research & Development,27.0,1,Medical,1.0,3,Female,53.0,2.0,1,Research Scientist,1,Single,2559.0000000000005,17852.0,1,Y,No,11.0,3,4,80.0,0,6.0,3,2,6.0,5.0,1.0,1.0
1335.0,27.0,0.0,Travel_Rarely,1377.0,Research & Development,11.0,1,Life Sciences,1.0,2,Male,91.0,3.0,1,Laboratory Technician,1,Married,2099.0,7679.0,0,Y,No,14.0,3,2,80.0,0,6.0,3,4,5.0,0.0,1.0,4.0
1336.0,27.0,0.0,Travel_Rarely,1469.0,Research & Development,1.0,2,Medical,1.0,4,Male,82.0,3.0,1,Laboratory Technician,2,Divorced,3816.0,17881.0,1,Y,No,11.0,3,2,80.0,1,5.0,2,3,5.0,2.0,2.220446049250313e-16,4.0
1337.0,34.0,0.0,Travel_Rarely,470.0,Research & Development,2.0,4,Life Sciences,1.0,4,Male,84.0,2.0,2,Manufacturing Director,1,Married,5957.0,23687.0,6,Y,No,13.0,3,2,80.0,1,13.0,3,3,11.0,9.0,5.0,9.0
1339.0,24.0,0.0,Travel_Rarely,1353.0,Sales,3.0,2,Other,1.0,1,Female,33.0,3.0,2,Sales Executive,3,Married,4999.0,17519.0,0,Y,No,21.0,4,1,80.0,1,4.0,2,2,3.0,2.0,2.220446049250313e-16,2.0
1342.0,38.0,0.0,Travel_Frequently,693.0,Research & Development,7.0,3,Life Sciences,1.0,4,Male,57.0,4.0,1,Research Scientist,3,Divorced,2610.0000000000005,15748.0,1,Y,No,11.0,3,4,80.0,3,4.0,2,3,4.0,2.0,2.220446049250313e-16,3.0
1344.0,41.0,0.0,Non-Travel,256.0,Sales,10.0,2,Medical,1.0,3,Male,40.0,1.0,2,Sales Executive,2,Single,6151.0,22074.0,1,Y,No,13.0,3,1,80.0,0,19.0,4,3,18.0,2.0,7.499999999999999,9.0
1345.0,46.0,0.0,Travel_Rarely,488.0,Sales,2.0,3,Technical Degree,1.0,3,Female,75.0,1.0,4,Manager,2,Married,16872.0,14977.0,3,Y,Yes,12.0,3,2,80.0,1,28.0,2,2,7.0,7.0,7.0,7.0
1347.0,30.0,0.0,Travel_Rarely,1082.0,Sales,12.0,3,Technical Degree,1.0,2,Female,83.0,3.0,2,Sales Executive,3,Single,6577.0,19558.0,0,Y,No,11.0,3,2,80.0,0,6.0,6,3,5.0,4.0,4.0,4.0
1348.0,46.0,0.0,Travel_Rarely,430.0,Research & Development,1.0,4,Medical,1.0,4,Male,40.0,3.0,5,Research Director,4,Divorced,17490.875,21445.0,9,Y,No,17.0,3,4,80.0,2,23.0,0,3,2.0,2.0,2.0,2.0
1350.0,27.0,0.0,Travel_Rarely,975.0,Research & Development,7.0,3,Medical,1.0,4,Female,55.0,2.0,2,Healthcare Representative,1,Single,6811.0,23398.0,8,Y,No,19.0,3,1,80.0,0,9.0,2,1,7.0,6.0,2.220446049250313e-16,7.0
1351.0,32.0,0.0,Travel_Frequently,1316.0,Research & Development,2.0,2,Life Sciences,1.0,4,Female,38.0,3.0,2,Research Scientist,3,Single,4998.0,2338.0,4,Y,Yes,14.0,3,4,80.0,0,10.0,2,3,8.0,7.0,2.220446049250313e-16,7.0
1353.0,41.0,0.0,Travel_Rarely,896.0,Sales,6.0,3,Life Sciences,1.0,4,Female,75.0,3.0,3,Manager,4,Single,13591.0,14674.0,3,Y,Yes,18.0,3,3,80.0,0,16.0,3,3,1.0,0.0,2.220446049250313e-16,0.0
1354.0,21.0,1.0,Travel_Frequently,756.0,Sales,1.0,1,Technical Degree,1.0,1,Female,99.0,2.0,1,Sales Representative,2,Single,2174.0,9150.0,1,Y,Yes,11.0,3,3,80.0,0,3.0,3,3,3.0,2.0,1.0,2.0
1355.0,34.0,0.0,Travel_Frequently,560.0,Research & Development,1.0,4,Other,1.0,4,Male,91.0,3.0,1,Research Scientist,1,Divorced,2996.0,20284.0,5,Y,No,14.0,3,3,80.0,2,10.0,2,3,4.0,3.0,1.0,3.0
1356.0,36.0,0.0,Travel_Frequently,566.0,Research & Development,18.0,4,Life Sciences,1.0,3,Male,81.0,4.0,1,Laboratory Technician,4,Married,3687.9999999999995,7122.0,4,Y,No,18.0,3,4,80.0,2,4.0,2,3,1.0,0.0,2.220446049250313e-16,0.0
1357.0,34.0,0.0,Travel_Frequently,303.00000000000006,Sales,2.0,4,Marketing,1.0,3,Female,75.0,3.0,1,Sales Representative,3,Married,2231.0,11314.0,6,Y,No,18.0,3,4,80.0,1,6.0,3,3,4.0,3.0,1.0,2.0
1359.0,26.0,1.0,Travel_Rarely,1357.0,Research & Development,25.0,3,Life Sciences,1.0,1,Male,48.0,1.0,1,Laboratory Technician,3,Single,2293.0,10558.0,1,Y,No,12.0,3,3,80.0,0,1.0,2,2,1.0,0.0,2.220446049250313e-16,1.0
1361.0,48.0,0.0,Travel_Rarely,969.0,Research & Development,2.0,2,Technical Degree,1.0,4,Male,76.0,4.0,1,Laboratory Technician,2,Single,2559.0000000000005,16620.0,5,Y,No,11.0,3,3,80.0,0,7.0,4,2,1.0,0.0,2.220446049250313e-16,0.0
1362.0,53.0,0.0,Travel_Rarely,1084.0,Research & Development,13.0,2,Medical,1.0,4,Female,57.0,4.0,2,Manufacturing Director,1,Divorced,4450.0,26250.0,1,Y,No,11.0,3,3,80.0,2,5.0,3,3,4.0,2.0,1.0,3.0
1363.0,39.0,0.0,Travel_Rarely,1498.0,Sales,21.0,4,Life Sciences,1.0,1,Male,44.0,2.0,2,Sales Executive,4,Married,6120.0,3567.0,3,Y,Yes,12.0,3,4,80.0,2,8.0,2,4,5.0,4.0,1.0,4.0
1368.0,31.0,0.0,Travel_Rarely,326.00000000000006,Sales,8.0,2,Life Sciences,1.0,1,Male,31.0,3.0,3,Sales Executive,4,Divorced,10793.0,8386.0,1,Y,No,18.0,3,1,80.0,1,13.0,5,3,13.0,7.0,7.499999999999999,9.0
1369.0,27.0,0.0,Travel_Frequently,793.0,Sales,2.0,1,Life Sciences,1.0,4,Male,43.0,1.0,2,Sales Executive,4,Single,5071.0,20392.0,3,Y,No,20.0,4,2,80.0,0,8.0,3,3,6.0,2.0,2.220446049250313e-16,0.0
1370.0,45.0,0.0,Travel_Rarely,930.0,Sales,9.0,3,Marketing,1.0,4,Male,74.0,3.0,3,Sales Executive,1,Divorced,10761.0,19239.0,4,Y,Yes,12.0,3,3,80.0,1,18.0,2,3,5.0,4.0,2.220446049250313e-16,2.0
1371.0,32.0,0.0,Travel_Frequently,1311.0,Research & Development,7.0,3,Life Sciences,1.0,2,Male,100.0,4.0,1,Laboratory Technician,2,Married,2794.0,26062.0,1,Y,No,20.0,4,3,80.0,0,5.0,3,1,5.0,1.0,2.220446049250313e-16,3.0
1372.0,56.0,0.0,Travel_Rarely,1400.0,Research & Development,7.0,3,Life Sciences,1.0,4,Male,49.0,1.0,3,Manufacturing Director,4,Single,7260.0,21698.0,4,Y,No,11.0,3,1,80.0,0,31.0,3,2,6.0,4.0,2.220446049250313e-16,2.0
1373.0,51.0,0.0,Travel_Rarely,1169.0,Research & Development,7.0,4,Medical,1.0,2,Male,34.0,2.0,2,Manufacturing Director,3,Married,6132.0,13983.0,2,Y,No,17.0,3,3,80.0,0,10.0,2,3,1.0,0.0,2.220446049250313e-16,0.0
1374.0,50.0,0.0,Travel_Rarely,691.0,Research & Development,2.0,3,Medical,1.0,3,Male,64.0,3.0,4,Research Director,3,Married,17490.875,6881.000000000001,5,Y,No,16.0,3,4,80.0,0,30.0,3,3,4.0,3.0,2.220446049250313e-16,3.0
1375.0,28.0,0.0,Travel_Rarely,950.0,Research & Development,3.0,3,Medical,1.0,4,Female,93.0,3.0,3,Manufacturing Director,2,Divorced,7655.0,8039.0,0,Y,No,17.0,3,2,80.0,3,10.0,3,2,9.0,7.0,1.0,7.0
1376.0,33.0,1.0,Travel_Frequently,827.0,Research & Development,29.0,4,Medical,1.0,1,Female,54.0,2.0,2,Research Scientist,3,Single,4508.0,3129.0,1,Y,No,22.0,4,2,80.0,0,14.0,4,3,13.0,7.0,3.0,8.0
1377.0,29.0,1.0,Travel_Rarely,906.0,Research & Development,10.0,3,Life Sciences,1.0,4,Female,92.0,2.0,1,Research Scientist,1,Single,2404.0,11479.0,6,Y,Yes,20.0,4,3,80.0,0,3.0,5,3,8.881784197001252e-16,0.0,2.220446049250313e-16,0.0
1378.0,41.0,0.0,Travel_Rarely,549.0,Research & Development,7.0,2,Medical,1.0,4,Female,42.0,3.0,2,Manufacturing Director,3,Single,5003.0,23371.0,6,Y,No,14.0,3,2,80.0,0,8.0,6,3,2.0,2.0,2.0,1.0
1379.0,52.0,1.0,Travel_Rarely,723.0,Research & Development,8.0,4,Medical,1.0,3,Male,85.0,2.0,2,Research Scientist,2,Married,4941.0,17747.0,2,Y,No,15.0,3,1,80.0,0,11.0,3,2,8.0,2.0,7.0,7.0
1380.0,22.0,1.0,Travel_Frequently,1256.0,Research & Development,3.0,4,Life Sciences,1.0,3,Male,48.0,2.0,1,Research Scientist,4,Married,2853.0,4223.0,0,Y,Yes,11.0,3,2,80.0,1,1.0,5,3,8.881784197001252e-16,0.0,2.220446049250313e-16,0.0
1382.0,28.0,0.0,Travel_Rarely,1179.0,Research & Development,19.0,4,Medical,1.0,4,Male,78.0,2.0,1,Laboratory Technician,1,Married,3196.0,12449.0,1,Y,No,12.0,3,3,80.0,3,6.0,2,3,6.0,5.0,3.0,3.0
1384.0,27.0,0.0,Travel_Rarely,1115.0,Research & Development,3.0,4,Medical,1.0,1,Male,54.0,2.0,1,Research Scientist,4,Single,2045.0,15174.0,0,Y,No,13.0,3,4,80.0,0,5.0,0,3,4.0,2.0,1.0,1.0
1385.0,47.0,0.0,Travel_Frequently,1309.0,Sales,4.0,1,Medical,1.0,2,Male,99.0,3.0,2,Sales Representative,3,Single,2976.0000000000005,25751.0,3,Y,No,19.0,3,1,80.0,0,5.0,3,3,8.881784197001252e-16,0.0,2.220446049250313e-16,0.0
1387.0,44.0,0.0,Non-Travel,489.0,Research & Development,23.0,3,Medical,1.0,2,Male,67.0,3.0,2,Laboratory Technician,2,Married,2042.0,25043.0,4,Y,No,12.0,3,3,80.0,1,17.0,3,4,3.0,2.0,1.0,2.0
1389.0,33.0,0.0,Travel_Rarely,931.0,Research & Development,14.0,3,Medical,1.0,4,Female,72.0,3.0,1,Research Scientist,2,Married,2756.0,4673.0,1,Y,No,13.0,3,4,80.0,1,8.0,5,3,8.0,7.0,1.0,6.0
1391.0,35.0,0.0,Travel_Rarely,819.0,Research & Development,2.0,3,Life Sciences,1.0,3,Male,44.0,2.0,3,Manufacturing Director,2,Divorced,10274.0,19588.0,2,Y,No,18.0,3,2,80.0,1,15.0,2,4,7.0,7.0,6.0,4.0
1394.0,45.0,0.0,Travel_Rarely,193.0,Research & Development,6.0,4,Other,1.0,4,Male,52.0,3.0,3,Research Director,1,Married,13245.0,15067.0,4,Y,Yes,14.0,3,2,80.0,0,17.0,3,4,8.881784197001252e-16,0.0,2.220446049250313e-16,0.0
1395.0,35.0,0.0,Travel_Rarely,583.0,Research & Development,25.0,4,Medical,1.0,3,Female,57.0,3.0,3,Healthcare Representative,3,Divorced,10388.0,6975.0,1,Y,Yes,11.0,3,3,80.0,1,16.0,3,2,16.0,10.0,7.499999999999999,1.0
1396.0,34.0,0.0,Travel_Rarely,1354.0,Research & Development,5.0,3,Medical,1.0,3,Female,45.0,2.0,3,Manager,1,Single,11631.0,5615.0,2,Y,No,12.0,3,4,80.0,0,14.0,6,3,11.0,10.0,5.0,8.0
1398.0,24.0,0.0,Travel_Rarely,1476.0,Sales,4.0,1,Medical,1.0,4,Female,42.0,3.0,2,Sales Executive,3,Married,4162.0,15211.0,1,Y,Yes,12.0,3,3,80.0,2,5.0,3,3,5.0,4.0,2.220446049250313e-16,3.0
1400.0,26.0,1.0,Travel_Rarely,950.0,Sales,4.0,4,Marketing,1.0,4,Male,48.0,2.0,2,Sales Executive,4,Single,5828.0,8450.0,1,Y,Yes,12.0,3,2,80.0,0,8.0,0,3,8.0,7.0,7.0,4.0
1401.0,32.0,0.0,Travel_Rarely,499.0,Sales,2.0,1,Marketing,1.0,3,Male,36.0,3.0,2,Sales Executive,2,Married,4078.0000000000005,20497.0,0,Y,Yes,13.0,3,1,80.0,3,4.0,3,2,3.0,2.0,1.0,2.0
1402.0,43.0,0.0,Travel_Rarely,1273.0,Research & Development,2.0,2,Medical,1.0,4,Female,72.0,4.0,1,Research Scientist,3,Divorced,2645.0,21923.0,1,Y,No,12.0,3,4,80.0,2,6.0,3,2,5.0,3.0,1.0,4.0
1403.0,34.0,0.0,Travel_Rarely,1346.0,Research & Development,19.0,2,Medical,1.0,2,Male,93.0,3.0,1,Laboratory Technician,4,Divorced,2660.9999999999995,8758.0,0,Y,No,11.0,3,3,80.0,1,3.0,2,3,2.0,2.0,1.0,2.0
1404.0,37.0,0.0,Travel_Rarely,124.0,Research & Development,3.0,3,Other,1.0,4,Female,35.0,3.0,2,Healthcare Representative,2,Single,4107.0,13848.0,3,Y,No,15.0,3,1,80.0,0,8.0,3,2,4.0,3.0,2.220446049250313e-16,1.0
1405.0,32.0,0.0,Travel_Rarely,859.0,Research & Development,4.0,3,Life Sciences,1.0,3,Female,98.0,2.0,2,Manufacturing Director,3,Married,6162.0,19124.0,1,Y,No,12.0,3,3,80.0,1,14.0,3,3,14.0,13.0,6.0,8.0
1406.0,31.0,0.0,Travel_Rarely,106.0,Human Resources,2.0,3,Human Resources,1.0,1,Male,62.0,2.0,2,Human Resources,1,Married,6410.0,17822.0,3,Y,No,12.0,3,4,80.0,0,9.0,1,3,2.0,2.0,1.0,0.0
1410.0,25.0,0.0,Non-Travel,675.0,Research & Development,5.0,2,Life Sciences,1.0,2,Male,85.0,4.0,2,Healthcare Representative,1,Divorced,4000.0,18384.0,1,Y,No,12.0,3,4,80.0,2,6.0,2,3,6.0,3.0,1.0,5.0
1411.0,30.0,0.0,Travel_Rarely,1334.0,Sales,4.0,2,Medical,1.0,3,Female,63.0,2.0,2,Sales Executive,2,Divorced,5209.0,19760.0,1,Y,Yes,12.0,3,2,80.0,3,11.0,4,2,11.0,8.0,2.0,7.0
1414.0,28.0,1.0,Travel_Frequently,1009.0,Research & Development,1.0,3,Medical,1.0,1,Male,45.0,2.0,1,Laboratory Technician,2,Divorced,2596.0,7160.0,1,Y,No,15.0,3,1,80.0,2,1.0,2,3,1.0,0.0,2.220446049250313e-16,0.0
1416.0,35.0,0.0,Travel_Rarely,672.0,Research & Development,25.0,3,Technical Degree,1.0,4,Male,78.0,2.0,3,Manufacturing Director,2,Married,10903.0,9129.0,3,Y,No,16.0,3,1,80.0,0,16.0,2,3,13.0,10.0,4.0,8.0
1418.0,33.0,0.0,Travel_Rarely,654.0,Research & Development,5.0,3,Life Sciences,1.0,4,Male,34.0,2.0,3,Healthcare Representative,4,Divorced,7119.0,21214.0,4,Y,No,15.0,3,3,80.0,1,9.0,2,3,3.0,2.0,1.0,2.0
1419.0,30.0,0.0,Travel_Rarely,570.0,Sales,5.0,3,Marketing,1.0,4,Female,30.0,2.0,2,Sales Executive,3,Divorced,6118.0,5431.0,1,Y,No,13.0,3,3,80.0,3,10.0,2,3,10.0,9.0,1.0,2.0
1420.0,24.0,0.0,Non-Travel,1092.0,Research & Development,9.0,3,Life Sciences,1.0,3,Male,60.0,2.0,1,Laboratory Technician,2,Divorced,2694.0,26551.0,1,Y,No,11.0,3,3,80.0,3,1.0,4,3,1.0,0.0,2.220446049250313e-16,0.0
1421.0,45.0,0.0,Non-Travel,805.0,Research & Development,4.0,2,Life Sciences,1.0,3,Male,57.0,3.0,2,Laboratory Technician,2,Married,4447.0,23163.0,1,Y,No,12.0,3,2,80.0,0,9.0,5,2,9.0,7.0,2.220446049250313e-16,8.0
1422.0,25.0,0.0,Travel_Rarely,959.0,Sales,28.0,3,Life Sciences,1.0,1,Male,41.0,2.0,2,Sales Executive,3,Married,8639.0,24835.0,2,Y,No,18.0,3,4,80.0,0,6.0,3,3,2.0,2.0,2.0,2.0
1423.0,35.0,0.0,Travel_Rarely,1214.0,Research & Development,1.0,3,Medical,1.0,2,Male,30.0,2.0,1,Research Scientist,3,Single,2859.0,26278.0,1,Y,No,18.0,3,1,80.0,0,6.0,3,3,6.0,4.0,2.220446049250313e-16,4.0
